stars,forks,open_issues,commit_count,size,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,age_days,days_since_push,days_since_update,lang_C,lang_C++,lang_Go,lang_Java,lang_JavaScript,lang_Jupyter Notebook,lang_Other,lang_Python,lang_Rust,lang_TypeScript,lang_Unknown,is_org
27694,6906,158,27,779,1,1,1,1,0,0,0,4999,298,275,False,False,False,False,False,False,False,False,False,False,True,0
27661,8980,12,27,25,0,1,1,1,0,0,0,4183,555,275,False,False,False,False,False,False,False,False,False,False,True,1
27650,1453,161,341,6225,1,1,0,0,1,0,0,3285,276,275,False,False,False,False,False,False,False,True,False,False,False,1
27645,1103,447,6606,39658,1,1,1,0,0,1,0,1862,275,275,False,False,False,False,False,False,False,False,True,False,False,1
27619,5283,185,3932,35047,0,0,1,1,0,0,1,3887,1887,275,False,False,False,False,False,False,True,False,False,False,False,1
27613,5548,901,19849,245316,1,0,1,1,0,0,0,4312,276,275,False,True,False,False,False,False,False,False,False,False,False,1
27586,4825,1606,5802,232820,1,0,1,0,0,0,0,3553,557,275,False,False,False,False,True,False,False,False,False,False,False,1
27558,2637,374,259,1465,1,1,1,1,1,0,0,3879,696,275,False,False,False,False,True,False,False,False,False,False,False,0
27549,2392,62,2833,9715,1,1,1,1,1,1,0,2754,280,275,False,False,False,False,False,False,False,False,True,False,False,0
27542,5662,15,2946,16588,1,1,1,1,0,1,0,3881,276,275,False,False,False,False,False,False,False,True,False,False,False,1
27517,1603,6,10199,213167,1,0,1,1,1,1,0,1468,275,275,False,False,False,False,False,False,False,True,False,False,False,1
27492,3283,264,252,199,1,1,1,1,0,0,0,2589,1929,275,False,False,False,False,True,False,False,False,False,False,False,1
27487,1078,19,15862,62854,1,1,1,1,0,1,0,3414,275,275,False,False,False,False,False,False,False,True,False,False,False,0
27426,6230,80,916,7526,1,1,1,1,0,0,0,3335,361,275,False,False,False,False,False,False,False,False,False,False,True,0
27423,10547,1979,37258,286183,1,1,1,1,0,1,0,4783,275,275,True,False,False,False,False,False,False,False,False,False,False,1
27415,1286,138,1506,31804,1,0,1,0,0,1,0,2748,277,275,False,False,False,False,False,False,True,False,False,False,False,1
27394,7923,205,1119,172065,1,1,1,1,1,0,0,4785,604,275,False,False,False,False,False,True,False,False,False,False,False,0
27391,1368,8,998,3476,1,0,1,0,0,1,0,962,275,275,False,False,False,False,False,False,True,False,False,False,False,1
27387,5502,52,2853,7048,1,1,1,1,1,0,0,5962,317,276,False,False,False,False,True,False,False,False,False,False,False,0
27363,9081,1289,6687,622789,1,1,1,1,0,1,0,5333,275,275,False,False,False,False,True,False,False,False,False,False,False,1
27342,1129,114,898,6825,1,1,1,0,0,1,0,1983,276,275,False,False,False,False,False,False,False,False,False,True,False,1
27337,4472,712,7878,28579,1,1,1,1,1,1,0,4498,276,275,False,False,False,False,False,False,False,True,False,False,False,1
27335,1715,5,1436,3645,1,1,1,1,1,0,0,5303,278,275,False,False,False,False,True,False,False,False,False,False,False,0
27310,6388,61,723,11559,1,1,1,1,1,0,0,4082,424,275,False,False,False,False,False,False,True,False,False,False,False,1
27306,3244,25,51,1187,1,1,1,1,1,1,0,3289,789,275,False,False,False,False,False,False,False,False,False,False,True,0
27295,7306,2087,28254,541742,1,1,1,0,0,1,0,4616,275,275,False,False,False,True,False,False,False,False,False,False,False,1
27254,1127,239,948,9106,1,1,1,1,0,1,0,1656,275,275,True,False,False,False,False,False,False,False,False,False,False,0
27226,3862,202,22545,138512,1,1,1,1,1,1,0,5798,275,275,False,False,False,False,True,False,False,False,False,False,False,1
27174,1317,80,1364,8063,1,1,1,0,0,0,0,1368,312,275,False,False,False,False,False,False,False,False,False,True,False,1
27153,5654,85,89036,1159402,0,1,1,1,0,0,0,6245,275,275,False,True,False,False,False,False,False,False,False,False,False,1
27123,2339,889,10884,60206,1,1,1,1,0,1,0,3375,275,275,False,True,False,False,False,False,False,False,False,False,False,1
27103,4988,28,854,11145,1,1,1,1,0,1,1,1078,832,275,False,False,False,False,False,False,False,True,False,False,False,1
27102,7064,45,713,1191,1,1,1,1,1,0,0,2987,640,275,False,False,False,True,False,False,False,False,False,False,False,0
27080,3720,128,58,520,1,0,1,0,0,0,0,1878,1470,275,False,False,False,False,False,False,False,False,False,False,True,0
27045,4964,432,7179,19247,1,0,1,0,0,0,0,5516,326,275,False,False,False,False,True,False,False,False,False,False,False,1
27038,2457,57,1532,7390,1,0,1,0,0,1,0,4035,581,275,False,False,True,False,False,False,False,False,False,False,False,1
27030,6398,353,16893,1720645,1,0,0,1,0,0,0,5180,275,275,False,False,False,False,False,False,True,False,False,False,False,1
27008,1744,510,4233,185066,1,1,1,0,1,0,0,1524,275,275,False,False,False,False,False,False,False,False,True,False,False,1
26976,7599,246,2849,839478,1,1,1,1,0,0,0,3086,306,275,False,False,False,False,False,True,False,False,False,False,False,1
26968,3422,138,3563,203618,1,1,1,1,0,1,0,1388,275,275,False,False,False,False,False,False,False,True,False,False,False,1
26954,816,98,1290,5194,1,1,1,1,0,1,0,2435,321,275,False,False,False,False,False,False,True,False,False,False,False,0
26953,5508,262,8708,254960,1,0,1,1,0,1,0,3950,275,275,False,True,False,False,False,False,False,False,False,False,False,1
26949,5293,133,8945,44215,1,1,1,1,1,1,0,5595,276,275,False,False,False,False,True,False,False,False,False,False,False,1
26945,11264,0,63882,70241,1,0,0,0,0,0,1,6119,1023,276,False,False,False,False,False,False,False,False,False,False,True,1
26939,8766,462,7424,33935,1,1,1,1,0,1,0,4397,276,275,False,True,False,False,False,False,False,False,False,False,False,1
26937,7303,227,8374,74814,1,1,1,1,0,1,0,3895,297,275,True,False,False,False,False,False,False,False,False,False,False,1
26907,11974,276,16645,189670,1,0,1,0,0,0,0,3913,275,275,False,False,False,False,False,False,False,False,False,True,False,1
26901,3388,47,472,242627,1,1,1,0,0,0,0,907,323,275,False,False,False,False,False,False,False,True,False,False,False,1
26877,1850,1353,33531,280091,1,0,1,1,0,1,0,4861,275,275,False,True,False,False,False,False,False,False,False,False,False,1
26855,2936,263,540,9630,1,1,1,1,0,0,0,2339,324,275,False,False,False,False,False,False,False,True,False,False,False,1
26851,2639,805,25235,159953,1,1,1,1,0,1,0,3033,275,275,False,False,True,False,False,False,False,False,False,False,False,1
26839,2297,810,2803,65144,1,1,1,0,0,1,0,637,275,275,False,False,False,False,False,False,False,False,False,True,False,1
26818,5283,104,73,868034,1,1,0,1,0,1,0,2918,1453,275,False,False,False,False,False,False,True,False,False,False,False,0
26816,2556,197,3518,904364,1,1,1,1,1,1,0,2507,275,275,False,False,True,False,False,False,False,False,False,False,False,1
26803,822,147,209,28913,1,1,1,1,0,1,0,2416,351,275,False,False,False,False,False,False,False,True,False,False,False,1
26802,3586,228,2632,10094,1,1,1,0,0,0,1,5242,702,276,False,False,False,False,False,False,True,False,False,False,False,0
26799,2664,321,401,5251,1,1,1,1,1,0,0,5874,718,275,False,False,False,False,False,False,True,False,False,False,False,0
26798,3832,482,3893,69132,1,1,1,0,0,1,0,2946,278,275,False,False,False,False,False,False,False,False,False,True,False,1
26793,3068,1,1994,48767,1,1,1,1,1,0,0,3762,395,275,False,False,False,False,True,False,False,False,False,False,False,0
26747,3901,129,951,5138,1,0,1,0,0,1,0,1943,275,275,False,False,False,False,False,False,False,True,False,False,False,1
26706,7623,236,274,18709,1,1,1,1,0,0,0,1970,374,275,False,False,False,False,True,False,False,False,False,False,False,0
26692,3332,498,618,161624,1,1,1,1,0,1,0,2169,514,275,False,False,False,False,False,False,False,True,False,False,False,1
26692,2012,139,248,285,1,0,1,1,0,0,0,3201,471,275,True,False,False,False,False,False,False,False,False,False,False,0
26673,4445,716,16975,82336,1,1,1,1,0,0,0,5874,275,275,False,False,False,False,False,False,True,False,False,False,False,1
26640,3060,201,1536,2144,1,1,1,1,0,1,0,683,285,275,False,False,False,False,False,False,True,False,False,False,False,0
26633,2008,120,4102,2186207,1,1,1,1,1,1,0,1180,275,275,False,False,False,False,False,False,False,True,False,False,False,1
